timestamp,bitcoin_usd,ethereum_usd,dogecoin_usd,solana_usd
2025-06-07T17:07:01.225405,104841,2486.3,0.184948,152.01
2025-06-07T17:07:11.920956,104841,2486.3,0.184948,152.01
2025-06-07T17:07:11.920956,104841,2486.3,0.184948,152.01
2025-06-07T17:07:22.592437,104841,2486.3,0.184948,152.01
2025-06-07T17:07:22.592437,104841,2486.3,0.184948,152.01
2025-06-07T17:07:22.592437,104841,2486.3,0.184948,152.01
2025-06-07T17:07:33.237413,104841,2486.3,0.184948,152.01
2025-06-07T17:07:33.237413,104841,2486.3,0.184948,152.01
2025-06-07T17:07:44.203186,104856,2486.3,0.184987,151.99
2025-06-07T17:07:44.203186,104856,2486.3,0.184987,151.99
2025-06-07T17:07:44.203186,104856,2486.3,0.184987,151.99
2025-06-07T17:08:59.305748,104857,2486.32,0.185003,152.01
2025-06-07T17:08:59.305748,104857,2486.32,0.185003,152.01
2025-06-07T17:08:59.305748,104857,2486.32,0.185003,152.01
2025-06-07T17:09:09.958771,104857,2486.32,0.185003,152.01
2025-06-07T17:09:09.958771,104857,2486.32,0.185003,152.01
2025-06-07T17:09:09.958771,104857,2486.32,0.185003,152.01
2025-06-07T17:09:20.624298,104857,2486.32,0.185003,152.01
2025-06-07T17:09:20.624298,104857,2486.32,0.185003,152.01
2025-06-07T17:09:20.624298,104857,2486.32,0.185003,152.01
2025-06-07T17:09:31.280645,104857,2486.32,0.185003,152.01
2025-06-07T17:09:31.280645,104857,2486.32,0.185003,152.01
2025-06-07T17:09:31.280645,104857,2486.32,0.185003,152.01
2025-06-07T17:09:41.947114,104857,2486.32,0.185003,152.01
2025-06-07T17:09:41.947114,104857,2486.32,0.185003,152.01
2025-06-07T17:09:52.618867,104857,2486.32,0.185003,152.01
2025-06-07T17:09:52.618867,104857,2486.32,0.185003,152.01
2025-06-07T17:10:03.517600,104859,2486.34,0.184989,152.01
2025-06-07T17:10:03.517600,104859,2486.34,0.184989,152.01
2025-06-07T17:10:03.517600,104859,2486.34,0.184989,152.01
2025-06-07T17:10:14.165781,104859,2486.34,0.184989,152.01
2025-06-07T17:10:14.165781,104859,2486.34,0.184989,152.01
2025-06-07T17:10:14.165781,104859,2486.34,0.184989,152.01
2025-06-07T17:10:24.839528,104859,2486.34,0.184989,152.01
2025-06-07T17:10:24.839528,104859,2486.34,0.184989,152.01
2025-06-07T17:11:39.717135,104864,2486.51,0.184997,152.02
2025-06-07T17:11:39.717135,104864,2486.51,0.184997,152.02
2025-06-07T17:11:39.717135,104864,2486.51,0.184997,152.02
2025-06-07T17:11:50.358186,104864,2486.51,0.184997,152.02
2025-06-07T17:11:50.358186,104864,2486.51,0.184997,152.02
2025-06-07T17:11:50.358186,104864,2486.51,0.184997,152.02
2025-06-07T17:12:01.020760,104864,2486.51,0.184997,152.02
2025-06-07T17:12:01.020760,104864,2486.51,0.184997,152.02
2025-06-07T17:12:01.020760,104864,2486.51,0.184997,152.02
2025-06-07T17:12:11.675284,104864,2486.51,0.184997,152.02
2025-06-07T17:12:11.675284,104864,2486.51,0.184997,152.02
2025-06-07T17:12:11.675284,104864,2486.51,0.184997,152.02
2025-06-07T17:12:22.323529,104864,2486.51,0.184997,152.02
2025-06-07T17:12:22.323529,104864,2486.51,0.184997,152.02
2025-06-07T17:12:22.323529,104864,2486.51,0.184997,152.02
2025-06-07T17:12:32.964482,104864,2486.51,0.184997,152.02
2025-06-07T17:12:32.964482,104864,2486.51,0.184997,152.02
2025-06-07T17:12:32.964482,104864,2486.51,0.184997,152.02
2025-06-07T17:12:44.240037,104867,2486.63,0.185,152.03
2025-06-07T17:12:44.240037,104867,2486.63,0.185,152.03
2025-06-07T17:12:44.240037,104867,2486.63,0.185,152.03
2025-06-07T17:13:59.415608,104869,2486.82,0.184996,152.04
2025-06-07T17:13:59.415608,104869,2486.82,0.184996,152.04
2025-06-07T17:14:10.109303,104869,2486.82,0.184996,152.04
2025-06-07T17:14:10.109303,104869,2486.82,0.184996,152.04
2025-06-07T17:14:10.109303,104869,2486.82,0.184996,152.04
2025-06-07T17:14:20.795742,104869,2486.82,0.184996,152.04
2025-06-07T17:14:20.795742,104869,2486.82,0.184996,152.04
2025-06-07T17:14:20.795742,104869,2486.82,0.184996,152.04
2025-06-07T17:14:31.475333,104869,2486.82,0.184996,152.04
2025-06-07T17:14:31.475333,104869,2486.82,0.184996,152.04
2025-06-07T17:14:31.475333,104869,2486.82,0.184996,152.04
2025-06-07T17:14:42.127197,104869,2486.82,0.184996,152.04
2025-06-07T17:14:42.127197,104869,2486.82,0.184996,152.04
2025-06-07T17:14:42.127197,104869,2486.82,0.184996,152.04
2025-06-07T17:14:52.802377,104869,2486.82,0.184996,152.04
2025-06-07T17:14:52.802377,104869,2486.82,0.184996,152.04
2025-06-07T17:14:52.802377,104869,2486.82,0.184996,152.04
2025-06-07T17:15:04.064245,104870,2486.95,0.185008,152.1
2025-06-07T17:15:04.064245,104870,2486.95,0.185008,152.1
2025-06-07T17:15:04.064245,104870,2486.95,0.185008,152.1
2025-06-07T17:15:14.772845,104870,2486.95,0.185008,152.1
2025-06-07T17:15:14.772845,104870,2486.95,0.185008,152.1
2025-06-07T17:15:14.772845,104870,2486.95,0.185008,152.1
2025-06-07T17:15:25.434679,104870,2486.95,0.185008,152.1
2025-06-07T17:15:25.434679,104870,2486.95,0.185008,152.1
2025-06-07T17:15:25.434679,104870,2486.95,0.185008,152.1
2025-06-07T17:15:36.094401,104870,2486.95,0.185008,152.1
2025-06-07T17:15:36.094401,104870,2486.95,0.185008,152.1
2025-06-07T17:16:51.385079,104876,2487.27,0.185028,152.11
2025-06-07T17:16:51.385079,104876,2487.27,0.185028,152.11
2025-06-07T17:17:02.061190,104876,2487.27,0.185028,152.11
2025-06-07T17:17:02.061190,104876,2487.27,0.185028,152.11
2025-06-07T17:17:02.061190,104876,2487.27,0.185028,152.11
2025-06-07T17:17:12.707438,104876,2487.27,0.185028,152.11
2025-06-07T17:17:12.707438,104876,2487.27,0.185028,152.11
2025-06-07T17:17:23.379936,104876,2487.27,0.185028,152.11
2025-06-07T17:17:23.379936,104876,2487.27,0.185028,152.11
2025-06-07T17:17:23.379936,104876,2487.27,0.185028,152.11
2025-06-07T17:17:34.036008,104876,2487.27,0.185028,152.11
2025-06-07T17:17:34.036008,104876,2487.27,0.185028,152.11
2025-06-07T17:17:34.036008,104876,2487.27,0.185028,152.11
2025-06-07T17:17:44.710201,104876,2487.27,0.185028,152.11
2025-06-07T17:17:44.710201,104876,2487.27,0.185028,152.11
2025-06-07T17:17:44.710201,104876,2487.27,0.185028,152.11
2025-06-07T17:18:59.973903,104871,2487.46,0.185005,152.09
2025-06-07T17:18:59.973903,104871,2487.46,0.185005,152.09
2025-06-07T17:18:59.973903,104871,2487.46,0.185005,152.09
2025-06-07T17:19:10.646382,104871,2487.46,0.185005,152.09
2025-06-07T17:19:10.646382,104871,2487.46,0.185005,152.09
2025-06-07T17:19:21.326772,104871,2487.46,0.185005,152.09
2025-06-07T17:19:21.326772,104871,2487.46,0.185005,152.09
2025-06-07T17:19:31.982492,104871,2487.46,0.185005,152.09
2025-06-07T17:19:31.982492,104871,2487.46,0.185005,152.09
2025-06-07T17:19:42.665249,104871,2487.46,0.185005,152.09
2025-06-07T17:19:42.665249,104871,2487.46,0.185005,152.09
2025-06-07T17:19:42.665249,104871,2487.46,0.185005,152.09
2025-06-07T17:19:53.327099,104871,2487.46,0.185005,152.09
2025-06-07T17:19:53.327099,104871,2487.46,0.185005,152.09
2025-06-07T17:19:53.327099,104871,2487.46,0.185005,152.09
2025-06-07T17:20:04.214228,104869,2487.46,0.18499,152.09
2025-06-07T17:20:04.214228,104869,2487.46,0.18499,152.09
2025-06-07T17:20:04.214228,104869,2487.46,0.18499,152.09
2025-06-07T17:20:14.909300,104869,2487.46,0.18499,152.09
2025-06-07T17:20:14.909300,104869,2487.46,0.18499,152.09
2025-06-07T17:20:25.580115,104869,2487.46,0.18499,152.09
2025-06-07T17:20:25.580115,104869,2487.46,0.18499,152.09
2025-06-07T17:20:25.580115,104869,2487.46,0.18499,152.09
2025-06-07T17:20:36.236884,104869,2487.46,0.18499,152.09
2025-06-07T17:20:36.236884,104869,2487.46,0.18499,152.09
2025-06-07T17:20:36.236884,104869,2487.46,0.18499,152.09
2025-06-07T17:21:51.475326,104881,2487.4,0.184979,152.09
2025-06-07T17:21:51.475326,104881,2487.4,0.184979,152.09
2025-06-07T17:21:51.475326,104881,2487.4,0.184979,152.09
2025-06-07T17:22:02.173689,104881,2487.4,0.184979,152.09
2025-06-07T17:22:02.173689,104881,2487.4,0.184979,152.09
2025-06-07T17:22:02.173689,104881,2487.4,0.184979,152.09
2025-06-07T17:22:12.830182,104881,2487.4,0.184979,152.09
2025-06-07T17:22:12.830182,104881,2487.4,0.184979,152.09
2025-06-07T17:22:12.830182,104881,2487.4,0.184979,152.09
2025-06-07T17:22:23.645430,104881,2487.4,0.184979,152.09
2025-06-07T17:22:23.645430,104881,2487.4,0.184979,152.09
2025-06-07T17:22:23.645430,104881,2487.4,0.184979,152.09
2025-06-07T17:22:34.327297,104881,2487.4,0.184979,152.09
2025-06-07T17:22:34.327297,104881,2487.4,0.184979,152.09
2025-06-07T17:22:34.327297,104881,2487.4,0.184979,152.09
2025-06-07T17:22:45.108820,104881,2487.4,0.184979,152.09
2025-06-07T17:22:45.108820,104881,2487.4,0.184979,152.09
2025-06-07T17:22:45.108820,104881,2487.4,0.184979,152.09
2025-06-07T17:24:00.545486,104892,2487.35,0.184987,152.08
2025-06-07T17:24:00.545486,104892,2487.35,0.184987,152.08
2025-06-07T17:24:00.545486,104892,2487.35,0.184987,152.08
2025-06-07T17:24:11.265926,104892,2487.35,0.184987,152.08
2025-06-07T17:24:11.265926,104892,2487.35,0.184987,152.08
2025-06-07T17:24:11.265926,104892,2487.35,0.184987,152.08
2025-06-07T17:24:21.967391,104892,2487.35,0.184987,152.08
2025-06-07T17:24:21.967391,104892,2487.35,0.184987,152.08
2025-06-07T17:24:32.654904,104892,2487.35,0.184987,152.08
2025-06-07T17:24:32.654904,104892,2487.35,0.184987,152.08
2025-06-07T17:24:32.654904,104892,2487.35,0.184987,152.08
2025-06-07T17:24:43.343955,104892,2487.35,0.184987,152.08
2025-06-07T17:24:43.343955,104892,2487.35,0.184987,152.08
2025-06-07T17:25:58.571604,104898,2487.87,0.185013,152.1
2025-06-07T17:25:58.571604,104898,2487.87,0.185013,152.1
2025-06-07T17:26:09.274473,104898,2487.87,0.185013,152.1
2025-06-07T17:26:09.274473,104898,2487.87,0.185013,152.1
2025-06-07T17:26:09.274473,104898,2487.87,0.185013,152.1
